order_id,restaurant_id,order_date,order_timestamp,number_of_customers,turnover
ea2c5934223c74d4be8df684743a4ff6,6b339b7d02cfba0555465b5af99b37de,2021-06-21,2021-06-21 15:42:10.000000,2,4100.00
7c2b218986b49735ff5fdbcf0a457e81,6b339b7d02cfba0555465b5af99b37de,2021-06-23,2021-06-23 15:13:15.000000,2,750.00
2939c4c537c7b96d6f905400dedb25db,3e3735fec1d68ca2f496527b75081f86,2021-06-04,2021-06-04 16:23:42.000000,1,6400.00
04cff78f78f51d1881f3ed84e59cc5cf,0b7e2607202cb7cafc1afda7ba96a535,2021-06-17,2021-06-17 15:28:05.000000,1,1050.00
02bd1862c4e8a88903a88ff45fbb852a,0b7e2607202cb7cafc1afda7ba96a535,2021-06-06,2021-06-06 07:39:44.000000,1,650.00
4d9f20341dfbd5212c5fcee14e5b7f91,6b339b7d02cfba0555465b5af99b37de,2021-05-31,2021-05-31 17:20:24.000000,6,2400.00
c7346ce4316dba084e6bb9a8a14f8284,0b7e2607202cb7cafc1afda7ba96a535,2021-07-09,2021-07-09 14:11:51.000000,1,700.00
8149e9fc418b18bbaf221e6f9714b5e7,8a09e81751d5d2a9943290afae36f520,2021-06-07,2021-06-07 19:50:25.000000,1,3150.00
814967edfb288dc4dd002999dd177eaa,8a09e81751d5d2a9943290afae36f520,2021-07-06,2021-07-06 20:18:51.000000,1,800.00
827aa8ac4077990c8ebb9023e59b36f5,0b7e2607202cb7cafc1afda7ba96a535,2021-06-09,2021-06-09 13:10:02.000000,1,350.00
adb04680d00aa0a75e5868357a211363,0b7e2607202cb7cafc1afda7ba96a535,2021-07-07,2021-07-07 09:29:00.000000,1,250.00
23a8e576080d810df1a5eb1bc6a21dae,0b7e2607202cb7cafc1afda7ba96a535,2021-07-12,2021-07-12 13:21:39.000000,1,1410.00
d0b939d4fe1b8c6017f0d9013e01795e,62519b8f83ec10cacb56d46342ace8f1,2021-07-08,2021-07-08 19:28:06.000000,1,910.00
ecf46838f2d8ad0e3e2fe16cff155ecf,8a09e81751d5d2a9943290afae36f520,2021-07-13,2021-07-13 20:25:34.000000,1,2200.00
c946dfa8b6e420baaa1a63e15b8f570d,62519b8f83ec10cacb56d46342ace8f1,2021-07-11,2021-07-11 11:49:12.000000,2,2750.00
59431cfd8c45dba5acc87427662eb720,62519b8f83ec10cacb56d46342ace8f1,2021-07-08,2021-07-08 12:17:08.000000,1,2050.00
2a6adee2ae7ecfbe24a80a75e27a1f4e,6b339b7d02cfba0555465b5af99b37de,2021-06-28,2021-06-28 17:48:00.000000,8,7400.00
108317eff41e1eb1511b047a67562333,0b7e2607202cb7cafc1afda7ba96a535,2021-07-03,2021-07-03 08:20:40.000000,1,200.00
f55b35557002568b0ced22c1065a81ba,0b7e2607202cb7cafc1afda7ba96a535,2021-07-03,2021-07-03 08:28:30.000000,1,1550.00
03521b5be7695d2926e4169d78672288,b951192c7624a51dadac361bca012417,2021-06-12,2021-06-12 18:05:18.000000,1,1950.00
9019c6c9127a80dbfd1bf6c86ae08545,6b339b7d02cfba0555465b5af99b37de,2021-07-02,2021-07-02 15:32:25.000000,2,800.00
82f4349aa718c9414bbe645186d18e73,09ff53617a5f5038297df773580f61a6,2021-06-10,2021-06-10 10:47:40.000000,6,9500.00
eca3662d7e1875249cf76683bd02abe2,62519b8f83ec10cacb56d46342ace8f1,2021-07-09,2021-07-09 17:54:44.000000,1,350.00
0d46875a1f8afae7db5824ee92ed7259,4195cac6ce8d484d041594a3faa2e13d,2021-06-10,2021-06-10 21:00:04.000000,1,1710.00
9de18ae8c93930d071a25f14c65d4266,09ff53617a5f5038297df773580f61a6,2021-06-13,2021-06-13 11:53:11.000000,1,1000.00
ddce52b80c460252d00e9af25e5bda57,47348419f65e9ff93ab474a090e66a41,2021-05-31,2021-05-31 04:57:28.000000,1,180.00
80155727d04f79282124fca2fddb07fc,47348419f65e9ff93ab474a090e66a41,2021-05-31,2021-05-31 05:08:53.000000,1,350.00
0f878881f0242db5131197b117576980,cc535d6609c5a9ed0fec0f30ba78b7fd,2021-06-11,2021-06-11 08:22:26.000000,1,14200.00
bfd5f7ff5687f7b4f4e0164e2fcff590,b951192c7624a51dadac361bca012417,2021-06-10,2021-06-10 20:03:00.000000,1,1650.00
224c16fac1cb0705be5298595a018f24,47348419f65e9ff93ab474a090e66a41,2021-06-03,2021-06-03 08:49:27.000000,1,180.00
14c4d60b97f9195e736a031281886114,6b339b7d02cfba0555465b5af99b37de,2021-05-28,2021-05-28 15:00:51.000000,2,500.00
a13d6621996d64ee06aedcd8ac448fd2,b951192c7624a51dadac361bca012417,2021-06-10,2021-06-10 10:38:42.000000,1,700.00
c578137bb08c5a33905a3afc606c9ecf,0b7e2607202cb7cafc1afda7ba96a535,2021-06-16,2021-06-16 07:07:03.000000,1,250.00
6d8e3b6424f7fd15c360b935d29ae0aa,d8a7031d63e3762cfac9ac452816f6fe,2021-07-01,2021-07-01 12:30:22.000000,2,14400.00
0ece656be1d67a85491022f516352226,6b339b7d02cfba0555465b5af99b37de,2021-06-10,2021-06-10 20:17:40.000000,6,7350.00
72cd5a71ddd9618269d37131e6c3efe9,0b7e2607202cb7cafc1afda7ba96a535,2021-06-22,2021-06-22 14:35:42.000000,1,1100.00
da3407005316c89836b4e0886b6aaab0,8a09e81751d5d2a9943290afae36f520,2021-06-19,2021-06-19 21:40:55.000000,1,800.00
efe620c8fa22b74a617bf5db9140f7c4,0b7e2607202cb7cafc1afda7ba96a535,2021-06-24,2021-06-24 14:31:23.000000,1,350.00
35815d96d73cdc28f0c45c8677316c10,2b1ca7b890e381781bcbfb849b003a1a,2021-07-08,2021-07-08 17:31:12.000000,5,7840.00
29e7403bec75579e93cab4a2fe696fe7,0b7e2607202cb7cafc1afda7ba96a535,2021-06-17,2021-06-17 07:54:20.000000,1,350.00
37ad7b5420b6af709fe436d4711eed68,0b7e2607202cb7cafc1afda7ba96a535,2021-06-06,2021-06-06 16:54:16.000000,1,1410.00
6a48ba08de176a47d4762475a3ba5168,6b339b7d02cfba0555465b5af99b37de,2021-06-29,2021-06-29 18:38:28.000000,2,1550.00
31d90f5dae49a2a496258f1c00b3b7a6,e6f9f20dad3eec7008b77d10ff08f14c,2021-06-15,2021-06-15 13:27:05.000000,1,5490.00
2c22033c72c2fb49ced887c19fff2695,cc535d6609c5a9ed0fec0f30ba78b7fd,2021-06-25,2021-06-25 17:38:58.000000,1,10600.00
97da98488adfcc9dd75f2f9a4a132deb,8a09e81751d5d2a9943290afae36f520,2021-06-14,2021-06-14 20:28:50.000000,1,1600.00
5d92625330e5b86fb8f6a3de641d9bfd,4195cac6ce8d484d041594a3faa2e13d,2021-06-09,2021-06-09 18:00:49.000000,1,1700.00
5f7f550649fff0b4231942be9dd914b1,0b7e2607202cb7cafc1afda7ba96a535,2021-06-07,2021-06-07 07:25:02.000000,1,350.00
12d286fbf58e28f4963294855b93e914,0b7e2607202cb7cafc1afda7ba96a535,2021-06-20,2021-06-20 08:45:53.000000,1,250.00
108873a8ce47c41322da205e37228ebf,47348419f65e9ff93ab474a090e66a41,2021-05-31,2021-05-31 06:44:53.000000,1,110.00
a81f3a29e28c6f114dc98fe5741b4062,6b339b7d02cfba0555465b5af99b37de,2021-06-15,2021-06-15 17:25:54.000000,2,500.00
7e60a8b163c2c81e269c560ad8083dc2,0b7e2607202cb7cafc1afda7ba96a535,2021-08-01,2021-08-01 13:00:40.000000,1,200.00
885791fe5feaa1bcaaf50911ce644db7,62519b8f83ec10cacb56d46342ace8f1,2021-08-01,2021-08-01 11:41:36.000000,1,3900.00
626c66d43f904f77b5e1ef082571db50,0b7e2607202cb7cafc1afda7ba96a535,2021-08-01,2021-08-01 10:21:00.000000,1,350.00
3a782c131862e3155daf7f1ff9302d19,77a44d5cfb595b3545d61aa742268c9b,2021-08-01,2021-08-01 10:18:55.000000,2,6620.00
e1770dd8657cab82c86a5b27bce1f349,0b7e2607202cb7cafc1afda7ba96a535,2021-08-01,2021-08-01 10:19:47.000000,1,300.00
a112b9c4be5538bfd5b62931e15f3f8d,62519b8f83ec10cacb56d46342ace8f1,2021-08-01,2021-08-01 19:46:55.000000,1,1085.00
a808fce556aeaca54c42a96a2012aea3,77a44d5cfb595b3545d61aa742268c9b,2021-05-30,2021-05-30 11:13:30.000000,2,1170.00
3697b20ec257729ab9af2d8d7f30c5ff,6b339b7d02cfba0555465b5af99b37de,2021-06-02,2021-06-02 16:53:40.000000,2,2000.00
c909c41815924c620b06da02c0f77c56,ddd6bac0f8779a7a0a2e576f833c755a,2021-06-16,2021-06-16 20:26:27.000000,1,0.00
d61cd547df898d8d9d82be491b7b0153,8a09e81751d5d2a9943290afae36f520,2021-06-26,2021-06-26 15:31:30.000000,1,1250.00
68f36accfa5c46e17270ee80cf3abb5f,0b7e2607202cb7cafc1afda7ba96a535,2021-06-17,2021-06-17 06:55:22.000000,1,350.00
784d23d8b2d6e8a68ad832e2c184d696,0b7e2607202cb7cafc1afda7ba96a535,2021-06-17,2021-06-17 08:33:24.000000,1,450.00
cfff3fab8e04a2467fc26e4ef461cc28,0b7e2607202cb7cafc1afda7ba96a535,2021-06-29,2021-06-29 16:27:41.000000,1,750.00
b975f69789bb24c2f4aa7991b837cd56,77a44d5cfb595b3545d61aa742268c9b,2021-06-27,2021-06-27 10:11:41.000000,4,480.00
695a65113125f3f30c720d0a71b1bdda,8a09e81751d5d2a9943290afae36f520,2021-05-31,2021-05-31 19:02:55.000000,1,1750.00
56f99d22baf8bd7299a74c6ca907841c,8a09e81751d5d2a9943290afae36f520,2021-06-21,2021-06-21 16:25:16.000000,1,1850.00
8ce46c656537421413bc5cc1bf06f6c0,62519b8f83ec10cacb56d46342ace8f1,2021-06-16,2021-06-16 13:00:42.000000,2,3450.00
0e9074445773d40aaf86dc5004a4468a,47348419f65e9ff93ab474a090e66a41,2021-06-03,2021-06-03 16:06:29.000000,1,270.00
09c3ddd0781fec23e66e805323846985,6b339b7d02cfba0555465b5af99b37de,2021-06-11,2021-06-11 15:26:29.000000,6,500.00
1389fa99d71d17b087542cfab4b83497,0b7e2607202cb7cafc1afda7ba96a535,2021-06-23,2021-06-23 08:56:13.000000,1,250.00
f318292dd238bc4e02d6ca4fa970d437,0b7e2607202cb7cafc1afda7ba96a535,2021-06-06,2021-06-06 13:46:07.000000,1,700.00
69edddbf3c79a97ef8c78d60224a013b,09ff53617a5f5038297df773580f61a6,2021-07-04,2021-07-04 16:55:39.000000,1,2500.00
c9e9b67fdf93b0f5a8f426301efd1d1f,ddd6bac0f8779a7a0a2e576f833c755a,2021-07-04,2021-07-04 17:54:55.000000,2,3200.00
4756d00ca0f921cf1616256f0fd20abd,62519b8f83ec10cacb56d46342ace8f1,2021-07-04,2021-07-04 20:18:21.000000,1,1550.00
8e990a77a3c5a57b9c9c8a40881274a5,0b7e2607202cb7cafc1afda7ba96a535,2021-06-25,2021-06-25 09:25:46.000000,1,350.00
c1956984ed3d3cae4e6ca7c3f553d3ef,77a44d5cfb595b3545d61aa742268c9b,2021-07-05,2021-07-05 10:27:08.000000,2,1360.00
d2210590d146463ba0b14b5462eb66fe,3e3735fec1d68ca2f496527b75081f86,2021-06-04,2021-06-04 13:06:37.000000,1,3750.00
bd6d700fed4360c75896b469c4ff74d1,6b339b7d02cfba0555465b5af99b37de,2021-07-02,2021-07-02 15:14:22.000000,2,400.00
ca69348f9ffd1ec3f50d0c4033cd512d,47348419f65e9ff93ab474a090e66a41,2021-05-31,2021-05-31 15:40:49.000000,1,160.00
db053c3244dbd2ae2e7cef051b1545d8,0b7e2607202cb7cafc1afda7ba96a535,2021-06-28,2021-06-28 14:55:15.000000,1,350.00
cba47c29fcc8c5982626464ed76a7da8,77a44d5cfb595b3545d61aa742268c9b,2021-07-03,2021-07-03 11:55:28.000000,4,3960.00
8cc02b7c348ea8fd01ebd7329ef37708,77a44d5cfb595b3545d61aa742268c9b,2021-06-16,2021-06-16 10:30:07.000000,2,3680.00
9a2457f717749d8a0faddb3b321efe77,b951192c7624a51dadac361bca012417,2021-07-09,2021-07-09 09:58:20.000000,1,1650.00
7dfd5caae42b085567e58c143cad442a,6b339b7d02cfba0555465b5af99b37de,2021-07-16,2021-07-16 17:14:22.000000,2,5150.00
6b59c8c408e28e4cc2a7732dd23727ab,6b339b7d02cfba0555465b5af99b37de,2021-06-04,2021-06-04 18:09:46.000000,2,2500.00
b9ba48327d07192a602667a7f157b0af,ddd6bac0f8779a7a0a2e576f833c755a,2021-06-17,2021-06-17 17:59:13.000000,1,350.00
3f7ec6cbc9dc91bb7d380ef820eaa334,8a09e81751d5d2a9943290afae36f520,2021-06-07,2021-06-07 15:56:53.000000,1,2600.00
183def8abefad8780ed3968543533d47,0b7e2607202cb7cafc1afda7ba96a535,2021-07-03,2021-07-03 13:12:07.000000,1,350.00
55335a2dcfe32cbc362f91b6dba49da6,6b339b7d02cfba0555465b5af99b37de,2021-06-10,2021-06-10 16:35:08.000000,2,1200.00
c219a0f20b0f007c0ebc4fd5c1827544,62519b8f83ec10cacb56d46342ace8f1,2021-06-16,2021-06-16 21:12:52.000000,2,800.00
59ea6760c098b94173e5937044300dea,09ff53617a5f5038297df773580f61a6,2021-07-02,2021-07-02 10:39:05.000000,1,2050.00
8feca52ab9459c8cf744141ebaeab045,0b7e2607202cb7cafc1afda7ba96a535,2021-06-19,2021-06-19 09:55:03.000000,1,700.00
1cb4ebac26b179e389ee4c9122f4622f,ddd6bac0f8779a7a0a2e576f833c755a,2021-06-16,2021-06-16 21:47:08.000000,1,2050.00
e308b66f4a1a5aff5c884dfff363df45,8a09e81751d5d2a9943290afae36f520,2021-06-26,2021-06-26 15:36:47.000000,1,6400.00
fd1ef6aed6254a3d015671bf3141f805,8a09e81751d5d2a9943290afae36f520,2021-06-26,2021-06-26 22:36:17.000000,1,1300.00
05aa24b7227f0fc14e642962743b6b2d,0b7e2607202cb7cafc1afda7ba96a535,2021-06-17,2021-06-17 06:06:12.000000,1,350.00
18ebca89df89ba1500e26e73bb670cd4,0b7e2607202cb7cafc1afda7ba96a535,2021-06-19,2021-06-19 09:31:50.000000,1,350.00
e50d9982946e2c0fe58d3f2b5a03689b,6b339b7d02cfba0555465b5af99b37de,2021-07-14,2021-07-14 14:46:54.000000,2,700.00
1838cdeba611eec5c4efc2b217913753,62519b8f83ec10cacb56d46342ace8f1,2021-07-04,2021-07-04 11:30:23.000000,1,2920.00
55c79220c727bc8391354fa919daa683,62519b8f83ec10cacb56d46342ace8f1,2021-07-01,2021-07-01 20:01:28.000000,1,2910.00
54869e1547a54bc7327ca991f4fe0b59,77a44d5cfb595b3545d61aa742268c9b,2021-07-25,2021-07-25 12:58:11.000000,4,4000.00
e3b0957e048de161adbcb5472942ec8a,0b7e2607202cb7cafc1afda7ba96a535,2021-07-25,2021-07-25 14:06:58.000000,1,950.00
a0cea3647ba5315cc08c78bee6dfbb10,8a09e81751d5d2a9943290afae36f520,2021-07-25,2021-07-25 20:56:25.000000,1,2200.00
3a2aca6e7220e5b93dc7c96337daf440,0b7e2607202cb7cafc1afda7ba96a535,2021-07-25,2021-07-25 13:34:58.000000,1,900.00
3dc300608fde2d1e951f610526073401,62519b8f83ec10cacb56d46342ace8f1,2021-07-25,2021-07-25 17:04:55.000000,1,300.00
748005b96e84cab0a5709edec24ef24e,62519b8f83ec10cacb56d46342ace8f1,2021-07-25,2021-07-25 18:28:31.000000,2,3300.00
c047e7c56b6cbfba67328c406781fbaa,0b7e2607202cb7cafc1afda7ba96a535,2021-07-25,2021-07-25 12:56:37.000000,1,700.00
5c8a37ad7aac2d21367ee69d7e24103b,ddd6bac0f8779a7a0a2e576f833c755a,2021-07-25,2021-07-25 18:22:01.000000,4,11550.00
d1ce60cc888ded51e9a39e5a99dc4f35,0b7e2607202cb7cafc1afda7ba96a535,2021-07-25,2021-07-25 10:19:37.000000,1,2340.00
73f08aa2dd324d68760ea2ef95226752,d8a7031d63e3762cfac9ac452816f6fe,2021-07-25,2021-07-25 11:13:13.000000,3,6410.00
da495b38fc14bc385e7b3d099a1ee9dd,b951192c7624a51dadac361bca012417,2021-07-25,2021-07-25 16:20:56.000000,1,300.00
a3ec2e8ff33bca49320c09425df0867e,77a44d5cfb595b3545d61aa742268c9b,2021-07-25,2021-07-25 11:42:33.000000,4,3250.00
c458c473ac2300dfdaf06da805f06800,ddd6bac0f8779a7a0a2e576f833c755a,2021-07-25,2021-07-25 17:52:32.000000,5,16200.00
45d5d31565068738d73f55048aaa9d95,62519b8f83ec10cacb56d46342ace8f1,2021-07-25,2021-07-25 18:19:24.000000,2,3350.00
1608642562081568fba11d2a85a29740,0b7e2607202cb7cafc1afda7ba96a535,2021-07-25,2021-07-25 07:41:29.000000,1,1050.00
9b015ddf5f614b86e22dfdbd91c95189,0b7e2607202cb7cafc1afda7ba96a535,2021-07-25,2021-07-25 17:09:13.000000,1,1670.00
98dbe7d3bd884495ca95be787c780f23,62519b8f83ec10cacb56d46342ace8f1,2021-07-25,2021-07-25 18:27:30.000000,1,2765.00
ea34b3004698c6eca69522f533226738,d8a7031d63e3762cfac9ac452816f6fe,2021-07-25,2021-07-25 10:33:49.000000,1,3250.00
d1641bbbf82aa36b3b783faa4d0fa23b,62519b8f83ec10cacb56d46342ace8f1,2021-07-25,2021-07-25 19:19:04.000000,2,2400.00
6664a3be506998aaf57d4807c0758e17,0b7e2607202cb7cafc1afda7ba96a535,2021-07-25,2021-07-25 09:53:27.000000,1,700.00
aedb22436e8724db0f73aaebe52435c8,d8a7031d63e3762cfac9ac452816f6fe,2021-07-25,2021-07-25 19:38:34.000000,2,6250.00
611c8aee417c54f251c19bb42a559ef6,0b7e2607202cb7cafc1afda7ba96a535,2021-07-25,2021-07-25 15:03:21.000000,1,350.00
6478fa497a914dab5e4e416bd2dee2cc,b951192c7624a51dadac361bca012417,2021-07-25,2021-07-25 18:46:17.000000,1,750.00
3d97bec94c4d56019b8b4bae561b5b43,3e3735fec1d68ca2f496527b75081f86,2021-07-25,2021-07-25 14:26:45.000000,1,2600.00
c742b250c46d855ebb4fe84ec0e482aa,d8a7031d63e3762cfac9ac452816f6fe,2021-07-25,2021-07-25 11:41:58.000000,6,14750.00
bc9693558f9dc4533212dda9a10c85a5,0b7e2607202cb7cafc1afda7ba96a535,2021-07-25,2021-07-25 10:56:42.000000,1,700.00
ce899a20d57ac2174c6b103a162e786e,0b7e2607202cb7cafc1afda7ba96a535,2021-07-25,2021-07-25 10:09:10.000000,1,1000.00
ec7aa0db4c9d4979242e545cae9db14e,0b7e2607202cb7cafc1afda7ba96a535,2021-07-03,2021-07-03 16:47:44.000000,1,1200.00
94fe340d4d117616a0bcb44a0e85d444,62519b8f83ec10cacb56d46342ace8f1,2021-07-08,2021-07-08 18:20:53.000000,2,1350.00
04e76847c13a5a917b0a0e71b47d9ea3,6b339b7d02cfba0555465b5af99b37de,2021-06-19,2021-06-19 16:28:43.000000,2,1600.00
dc7f9f5ca308d65ceda6cbc80b33e27d,6b339b7d02cfba0555465b5af99b37de,2021-06-09,2021-06-09 18:57:28.000000,2,500.00
26bbb1e2956d47ef92afd7c635d58b24,b951192c7624a51dadac361bca012417,2021-07-11,2021-07-11 20:23:22.000000,1,130.00
a67bde3a3fba26863ec66d249c561c1b,77a44d5cfb595b3545d61aa742268c9b,2021-07-07,2021-07-07 12:42:33.000000,4,3940.00
92dcc3c848022518526d488b42191b2a,206f6a7ada917912e9389da75d80be3b,2021-06-19,2021-06-19 18:11:59.000000,4,23650.00
101bebbe1da055331b40590b4cfacba7,8a09e81751d5d2a9943290afae36f520,2021-06-20,2021-06-20 18:58:26.000000,1,1800.00
1bfbdd3545dcca19f779e689524bfbb1,0b7e2607202cb7cafc1afda7ba96a535,2021-07-10,2021-07-10 16:24:32.000000,1,350.00
951e8ab827a3e3f7cb12706c8b5b8e71,0b7e2607202cb7cafc1afda7ba96a535,2021-07-01,2021-07-01 11:18:59.000000,1,500.00
83f90f063184ab1377946167cf9ec013,8a09e81751d5d2a9943290afae36f520,2021-06-15,2021-06-15 21:34:36.000000,1,2300.00
989d4b21fd40a45a23be06945e1db431,77a44d5cfb595b3545d61aa742268c9b,2021-07-04,2021-07-04 18:06:59.000000,2,600.00
484a19d46af96b485502771fc84f4516,b951192c7624a51dadac361bca012417,2021-06-15,2021-06-15 10:11:46.000000,1,400.00
8b6ba62d65fff70baac20c1e21409fe2,0b7e2607202cb7cafc1afda7ba96a535,2021-06-05,2021-06-05 09:37:15.000000,1,600.00
b0284abd4975322ae6622f2399d8210e,0b7e2607202cb7cafc1afda7ba96a535,2021-07-09,2021-07-09 09:19:04.000000,1,250.00
bff68b474677c5d57ef2e36a17146f89,0b7e2607202cb7cafc1afda7ba96a535,2021-06-24,2021-06-24 14:16:42.000000,1,350.00
35fb70c4f726836a2735f233f672d1f8,62519b8f83ec10cacb56d46342ace8f1,2021-06-18,2021-06-18 12:11:56.000000,2,3900.00
8397f027586ef0fa16224910f465577d,6b339b7d02cfba0555465b5af99b37de,2021-06-02,2021-06-02 17:35:40.000000,2,2000.00
8e3bb9aa71d8789f7fc5be941cdccea6,0b7e2607202cb7cafc1afda7ba96a535,2021-07-12,2021-07-12 08:18:02.000000,1,1250.00
d924c04b3d2be01f888338c4ebdfa7e5,0b7e2607202cb7cafc1afda7ba96a535,2021-06-23,2021-06-23 08:00:46.000000,1,600.00
0c2a9c096f5868aa3661a94a40c19ab0,47348419f65e9ff93ab474a090e66a41,2021-06-02,2021-06-02 08:00:28.000000,1,110.00
1cbcdf0268c757c4c6e99036a768e150,77a44d5cfb595b3545d61aa742268c9b,2021-07-05,2021-07-05 09:38:53.000000,2,3770.00
78f1e91b17ac104f86427070e600faef,0b7e2607202cb7cafc1afda7ba96a535,2021-06-15,2021-06-15 07:25:35.000000,1,350.00
355493af3326c9a217b8a16850f84339,47348419f65e9ff93ab474a090e66a41,2021-06-01,2021-06-01 14:12:34.000000,1,280.00
05614bc8ccf6dbf21af1f29699ad0aa2,0b7e2607202cb7cafc1afda7ba96a535,2021-06-22,2021-06-22 09:03:12.000000,1,1250.00
33b3aae4e41c360620c169aef0568706,47348419f65e9ff93ab474a090e66a41,2021-06-02,2021-06-02 06:12:51.000000,1,490.00
50cc013ec9464fd5ae30d614e42db81c,0b7e2607202cb7cafc1afda7ba96a535,2021-06-19,2021-06-19 07:27:03.000000,1,230.00
f2f2144e222088d9ec2c22e19acbd27d,ddd6bac0f8779a7a0a2e576f833c755a,2021-06-17,2021-06-17 19:22:18.000000,1,10100.00
808205bd572d3c540b4e811ff9461113,0b7e2607202cb7cafc1afda7ba96a535,2021-06-27,2021-06-27 09:10:35.000000,1,1520.00
4deb8d628d0245313f235171d8bcb17e,47348419f65e9ff93ab474a090e66a41,2021-06-01,2021-06-01 07:15:36.000000,1,130.00
81f21a356e92db6c524a257696649a25,b951192c7624a51dadac361bca012417,2021-07-03,2021-07-03 20:03:30.000000,1,580.00
a11956c2bdda7e3fe5c7bf3a42724fa7,77a44d5cfb595b3545d61aa742268c9b,2021-06-12,2021-06-12 10:48:08.000000,4,1920.00
c3ba6c1158d33faac872fd1d91f6c9e7,8a09e81751d5d2a9943290afae36f520,2021-06-23,2021-06-23 21:30:53.000000,1,800.00
27affe318120fb015fd33e3af8cc5bce,6b339b7d02cfba0555465b5af99b37de,2021-06-23,2021-06-23 22:42:50.000000,2,950.00
f88b36ac63127acea6949ff22fb2d958,62519b8f83ec10cacb56d46342ace8f1,2021-06-19,2021-06-19 20:41:37.000000,2,1750.00
7ca894e6629699afc5487331a6c4d9b2,ddd6bac0f8779a7a0a2e576f833c755a,2021-06-15,2021-06-15 17:18:05.000000,1,3000.00
ac20027c992f22054d48ef74410b14b8,0b7e2607202cb7cafc1afda7ba96a535,2021-06-05,2021-06-05 10:38:47.000000,1,1000.00
f9e66cbe8c11bdb95159dedc46167cab,47348419f65e9ff93ab474a090e66a41,2021-05-28,2021-05-28 12:41:18.000000,1,180.00
d2142ec6f824f678bd97921c1e6ff88c,d8a7031d63e3762cfac9ac452816f6fe,2021-06-13,2021-06-13 13:01:20.000000,2,6200.00
e6d7db7bb26df0d01f18aa3e3d23f564,b951192c7624a51dadac361bca012417,2021-06-21,2021-06-21 10:09:24.000000,1,1100.00
944067d440352f0947e78c6058ff1de7,6b339b7d02cfba0555465b5af99b37de,2021-06-10,2021-06-10 17:06:51.000000,2,1100.00
23515de22bc6d06cfef27bd26576b142,62519b8f83ec10cacb56d46342ace8f1,2021-07-04,2021-07-04 19:18:42.000000,1,2710.00
280b4f31361fb6f9acf3b9c2181295dc,09ff53617a5f5038297df773580f61a6,2021-07-02,2021-07-02 18:50:18.000000,1,2600.00
fefc825627ed7d22f40e24c51183947b,0b7e2607202cb7cafc1afda7ba96a535,2021-06-21,2021-06-21 10:28:02.000000,1,750.00
449c0094a31df6b4d5eaf70799810ffc,8a09e81751d5d2a9943290afae36f520,2021-06-11,2021-06-11 21:46:27.000000,1,400.00
65edb72396a9979463a3915e98df5e13,47348419f65e9ff93ab474a090e66a41,2021-06-01,2021-06-01 12:26:16.000000,1,450.00
f8cb8401dbe4cab2a06f29279ad1c946,0b7e2607202cb7cafc1afda7ba96a535,2021-07-15,2021-07-15 09:46:36.000000,1,700.00
5ceaad758e12740ea9c5ba5c24dcd469,ddd6bac0f8779a7a0a2e576f833c755a,2021-06-02,2021-06-02 17:04:41.000000,1,3700.00
93c96138b86621932f2f9d4bb2118534,0b7e2607202cb7cafc1afda7ba96a535,2021-06-05,2021-06-05 09:19:31.000000,1,1250.00
4a7063b6af23bf4b126ead3f6fa31fbb,0b7e2607202cb7cafc1afda7ba96a535,2021-06-05,2021-06-05 09:55:10.000000,1,2100.00
746a14c04c502129ef5e1210154e9707,ddd6bac0f8779a7a0a2e576f833c755a,2021-05-30,2021-05-30 12:42:25.000000,1,11100.00
46562c86ab4f01fb3c09b633afb7373e,0b7e2607202cb7cafc1afda7ba96a535,2021-06-13,2021-06-13 07:50:18.000000,1,1000.00
ec7e9f7b960454aadf40efedb535902c,0b7e2607202cb7cafc1afda7ba96a535,2021-06-22,2021-06-22 07:21:59.000000,1,250.00
85aec33afbcb5db4d81cbee438b077c9,0b7e2607202cb7cafc1afda7ba96a535,2021-07-07,2021-07-07 09:58:12.000000,1,550.00
1f9709a926329ee0ddf44edcf6d508db,47348419f65e9ff93ab474a090e66a41,2021-06-02,2021-06-02 08:21:10.000000,1,380.00
66be0c9a702277edbc894151e62ead92,62519b8f83ec10cacb56d46342ace8f1,2021-07-02,2021-07-02 20:44:02.000000,1,3150.00
86a2f6e398a499da76a507c24bff6275,0b7e2607202cb7cafc1afda7ba96a535,2021-06-30,2021-06-30 17:05:34.000000,1,1050.00
4a36ef78ae76d5e1a8942ac7f4da905a,62519b8f83ec10cacb56d46342ace8f1,2021-06-23,2021-06-23 13:02:13.000000,2,2550.00
7cdb99e32f151005d90fb91323cf1be7,62519b8f83ec10cacb56d46342ace8f1,2021-06-12,2021-06-12 19:56:30.000000,1,1450.00
c624a56cdd3737c658e63ef44bf6c2f7,ddd6bac0f8779a7a0a2e576f833c755a,2021-06-16,2021-06-16 17:42:24.000000,1,3400.00
dd407b034e0a8613b986dd551ae92616,6b339b7d02cfba0555465b5af99b37de,2021-05-31,2021-05-31 17:52:12.000000,3,750.00
b869e425c78dba53d6c04aae18cc0520,d8a7031d63e3762cfac9ac452816f6fe,2021-06-20,2021-06-20 11:36:36.000000,5,10330.00
3cbd45107adc330ac7d5b173a7e16084,47348419f65e9ff93ab474a090e66a41,2021-06-02,2021-06-02 14:08:51.000000,1,540.00
1ed528c1cd6e7ce218e3f63b07996f93,ddd6bac0f8779a7a0a2e576f833c755a,2021-07-10,2021-07-10 17:53:37.000000,2,800.00
